Horn,Plane,Frequency_GHz,Band_Low_GHz,Band_High_GHz,Angle_Deg,Raw_Band_Mean_S21_dB,Boresight_Band_Mean_S21_dB,Normalized_S21_dB,N_Frequency_Samples
HORN8,E,7,6.8,7.8,60,-84.94047147893124,-63.92385274309375,-21.016618735837497,16
HORN8,E,7,6.8,7.8,70,-86.03293665081875,-63.92385274309375,-22.109083907725008,16
HORN8,E,7,6.8,7.8,80,-87.62267351909375,-63.92385274309375,-23.698820776000005,16
HORN8,E,7,6.8,7.8,90,-85.9613960545125,-63.92385274309375,-22.03754331141876,16
HORN8,E,7,6.8,7.8,100,-85.72792677756875,-63.92385274309375,-21.804074034475008,16
HORN8,E,7,6.8,7.8,110,-89.42305558555,-63.92385274309375,-25.499202842456256,16
HORN8,E,7,6.8,7.8,120,-87.47812799529376,-63.92385274309375,-23.554275252200014,16
HORN8,E,7,6.8,7.8,130,-90.32821722836876,-63.92385274309375,-26.40436448527501,16
HORN8,E,7,6.8,7.8,140,-86.773315269425,-63.92385274309375,-22.84946252633125,16
HORN8,E,7,6.8,7.8,150,-88.36481358669374,-63.92385274309375,-24.440960843599996,16
HORN8,E,7,6.8,7.8,160,-86.697567863675,-63.92385274309375,-22.773715120581258,16
HORN8,E,7,6.8,7.8,170,-91.60467879115001,-63.92385274309375,-27.68082604805626,16
HORN8,E,7,6.8,7.8,180,-88.2039595539875,-63.92385274309375,-24.280106810893756,16
HORN1,E,8,7.8,8.8,0,-59.89515922149333,-59.89515922149333,0.0,15
HORN1,E,8,7.8,8.8,10,-64.61026470992002,-59.89515922149333,-4.715105488426687,15
HORN1,E,8,7.8,8.8,20,-72.76493969498001,-59.89515922149333,-12.869780473486685,15
HORN1,E,8,7.8,8.8,30,-75.32491332456667,-59.89515922149333,-15.429754103073336,15
HORN1,E,8,7.8,8.8,40,-80.03480217381335,-59.89515922149333,-20.139642952320017,15
HORN1,E,8,7.8,8.8,50,-80.97127489485334,-59.89515922149333,-21.076115673360007,15
HORN1,E,8,7.8,8.8,60,-81.41834057826,-59.89515922149333,-21.52318135676667,15
HORN1,E,8,7.8,8.8,70,-80.77424601754001,-59.89515922149333,-20.87908679604668,15
HORN1,E,8,7.8,8.8,80,-80.22548723278668,-59.89515922149333,-20.330328011293346,15
HORN1,E,8,7.8,8.8,90,-77.54765443934667,-59.89515922149333,-17.652495217853343,15
HORN1,E,8,7.8,8.8,100,-77.81398240604668,-59.89515922149333,-17.918823184553347,15
HORN1,E,8,7.8,8.8,110,-79.55488557469333,-59.89515922149333,-19.6597263532,15
HORN1,E,8,7.8,8.8,120,-79.38842916757334,-59.89515922149333,-19.493269946080005,15
HORN1,E,8,7.8,8.8,130,-81.87150641736667,-59.89515922149333,-21.976347195873345,15
HORN1,E,8,7.8,8.8,140,-80.12191780079334,-59.89515922149333,-20.22675857930001,15
HORN1,E,8,7.8,8.8,150,-82.25337410739333,-59.89515922149333,-22.358214885899997,15
HORN1,E,8,7.8,8.8,160,-84.36870757351333,-59.89515922149333,-24.473548352020003,15
HORN1,E,8,7.8,8.8,170,-84.79335373887334,-59.89515922149333,-24.898194517380006,15
HORN1,E,8,7.8,8.8,180,-80.50767177673333,-59.89515922149333,-20.612512555240002,15
HORN2,E,8,7.8,8.8,0,-67.38320539376667,-67.38320539376667,0.0,15
HORN2,E,8,7.8,8.8,10,-68.81919192500668,-67.38320539376667,-1.4359865312400046,15
HORN2,E,8,7.8,8.8,20,-76.31216242312,-67.38320539376667,-8.928957029353327,15
HORN2,E,8,7.8,8.8,30,-81.09865603636666,-67.38320539376667,-13.71545064259999,15
HORN2,E,8,7.8,8.8,40,-81.5827091439,-67.38320539376667,-14.199503750133331,15
HORN2,E,8,7.8,8.8,50,-85.81347507534001,-67.38320539376667,-18.430269681573336,15
HORN2,E,8,7.8,8.8,60,-84.82491710246,-67.38320539376667,-17.441711708693333,15
HORN2,E,8,7.8,8.8,70,-81.73073873701999,-67.38320539376667,-14.347533343253318,15
HORN2,E,8,7.8,8.8,80,-86.13348775813333,-67.38320539376667,-18.750282364366655,15
HORN2,E,8,7.8,8.8,90,-86.15124986717335,-67.38320539376667,-18.768044473406675,15
HORN2,E,8,7.8,8.8,100,-79.72067867956001,-67.38320539376667,-12.337473285793337,15
HORN2,E,8,7.8,8.8,110,-78.12026054563333,-67.38320539376667,-10.737055151866656,15
HORN2,E,8,7.8,8.8,120,-80.45172426620002,-67.38320539376667,-13.068518872433344,15
HORN2,E,8,7.8,8.8,130,-77.93670477281333,-67.38320539376667,-10.553499379046656,15
HORN2,E,8,7.8,8.8,140,-79.99973182294666,-67.38320539376667,-12.616526429179984,15
HORN2,E,8,7.8,8.8,150,-82.16810773970666,-67.38320539376667,-14.784902345939983,15
HORN2,E,8,7.8,8.8,160,-81.34573279106665,-67.38320539376667,-13.96252739729998,15
HORN2,E,8,7.8,8.8,170,-82.6801252122,-67.38320539376667,-15.296919818433324,15
HORN2,E,8,7.8,8.8,180,-84.13264041394665,-67.38320539376667,-16.749435020179973,15
HORN3,E,8,7.8,8.8,0,-65.02704993922,-65.02704993922,0.0,15
HORN3,E,8,7.8,8.8,10,-67.88050846555333,-65.02704993922,-2.853458526333327,15
HORN3,E,8,7.8,8.8,20,-74.79767043272,-65.02704993922,-9.77062049349999,15
HORN3,E,8,7.8,8.8,30,-78.65724859126665,-65.02704993922,-13.630198652046644,15
HORN3,E,8,7.8,8.8,40,-82.26333979351999,-65.02704993922,-17.236289854299983,15
HORN3,E,8,7.8,8.8,50,-87.51525326129334,-65.02704993922,-22.488203322073332,15
HORN3,E,8,7.8,8.8,60,-84.19486436948668,-65.02704993922,-19.167814430266674,15
HORN3,E,8,7.8,8.8,70,-84.25666224182667,-65.02704993922,-19.229612302606668,15
HORN3,E,8,7.8,8.8,80,-84.79522577943334,-65.02704993922,-19.76817584021333,15
HORN3,E,8,7.8,8.8,90,-86.68095625540667,-65.02704993922,-21.653906316186664,15
HORN3,E,8,7.8,8.8,100,-86.43535789307998,-65.02704993922,-21.408307953859975,15
HORN3,E,8,7.8,8.8,110,-88.75106317432,-65.02704993922,-23.72401323509999,15
HORN3,E,8,7.8,8.8,120,-86.73073242566666,-65.02704993922,-21.703682486446652,15
HORN3,E,8,7.8,8.8,130,-89.7561883707,-65.02704993922,-24.729138431479996,15
HORN3,E,8,7.8,8.8,140,-85.99604564570667,-65.02704993922,-20.968995706486666,15
HORN3,E,8,7.8,8.8,150,-88.31776388413333,-65.02704993922,-23.29071394491332,15
HORN3,E,8,7.8,8.8,160,-88.36554543117998,-65.02704993922,-23.338495491959975,15
HORN3,E,8,7.8,8.8,170,-89.16561744198,-65.02704993922,-24.138567502759997,15
HORN3,E,8,7.8,8.8,180,-87.99066115757334,-65.02704993922,-22.963611218353336,15
HORN4,E,8,7.8,8.8,0,-67.72760966924666,-67.72760966924666,0.0,15
HORN4,E,8,7.8,8.8,10,-69.68286722786667,-67.72760966924666,-1.955257558620005,15
HORN4,E,8,7.8,8.8,20,-75.98363607886667,-67.72760966924666,-8.256026409620006,15
HORN4,E,8,7.8,8.8,30,-81.22322517667334,-67.72760966924666,-13.495615507426677,15
HORN4,E,8,7.8,8.8,40,-82.86156184192666,-67.72760966924666,-15.133952172679997,15
HORN4,E,8,7.8,8.8,50,-88.83214088668667,-67.72760966924666,-21.104531217440012,15
HORN4,E,8,7.8,8.8,60,-86.57883515175332,-67.72760966924666,-18.851225482506663,15
HORN4,E,8,7.8,8.8,70,-85.57183965905999,-67.72760966924666,-17.84422998981333,15
HORN4,E,8,7.8,8.8,80,-87.05620365997999,-67.72760966924666,-19.328593990733324,15
HORN4,E,8,7.8,8.8,90,-88.51861910330669,-67.72760966924666,-20.79100943406003,15
HORN4,E,8,7.8,8.8,100,-86.81743581095334,-67.72760966924666,-19.08982614170668,15
HORN4,E,8,7.8,8.8,110,-89.03409589816668,-67.72760966924666,-21.306486228920022,15
HORN4,E,8,7.8,8.8,120,-86.33085039699331,-67.72760966924666,-18.603240727746652,15
HORN4,E,8,7.8,8.8,130,-85.50684755302665,-67.72760966924666,-17.779237883779984,15
HORN4,E,8,7.8,8.8,140,-85.31394914703333,-67.72760966924666,-17.586339477786666,15
HORN4,E,8,7.8,8.8,150,-88.57925589379334,-67.72760966924666,-20.851646224546684,15
HORN4,E,8,7.8,8.8,160,-89.74867471526666,-67.72760966924666,-22.02106504602,15
HORN4,E,8,7.8,8.8,170,-89.49378951888667,-67.72760966924666,-21.76617984964001,15
HORN4,E,8,7.8,8.8,180,-89.51874922798,-67.72760966924666,-21.791139558733335,15
HORN5,E,8,7.8,8.8,0,-67.09557316377999,-67.09557316377999,0.0,15
HORN5,E,8,7.8,8.8,10,-69.99145868459333,-67.09557316377999,-2.895885520813337,15
HORN5,E,8,7.8,8.8,20,-75.78688276240001,-67.09557316377999,-8.691309598620023,15
HORN5,E,8,7.8,8.8,30,-80.83833989590669,-67.09557316377999,-13.742766732126697,15
HORN5,E,8,7.8,8.8,40,-85.47160804709333,-67.09557316377999,-18.376034883313338,15
HORN5,E,8,7.8,8.8,50,-88.35273546469334,-67.09557316377999,-21.25716230091335,15
HORN5,E,8,7.8,8.8,60,-88.26294121969335,-67.09557316377999,-21.167368055913357,15
HORN5,E,8,7.8,8.8,70,-89.12576380075333,-67.09557316377999,-22.030190636973344,15
HORN5,E,8,7.8,8.8,80,-86.99126978864665,-67.09557316377999,-19.89569662486666,15
HORN5,E,8,7.8,8.8,90,-87.68633322625332,-67.09557316377999,-20.590760062473336,15
HORN5,E,8,7.8,8.8,100,-84.45560752112667,-67.09557316377999,-17.360034357346677,15
HORN5,E,8,7.8,8.8,110,-83.74713930134,-67.09557316377999,-16.65156613756001,15
HORN5,E,8,7.8,8.8,120,-85.1763547589,-67.09557316377999,-18.080781595120015,15
HORN5,E,8,7.8,8.8,130,-87.96300880808667,-67.09557316377999,-20.86743564430668,15
HORN5,E,8,7.8,8.8,140,-87.02344831287999,-67.09557316377999,-19.927875149100004,15
HORN5,E,8,7.8,8.8,150,-88.15764902273332,-67.09557316377999,-21.062075858953335,15
HORN5,E,8,7.8,8.8,160,-89.08015313459332,-67.09557316377999,-21.98457997081333,15
HORN5,E,8,7.8,8.8,170,-89.97041951011998,-67.09557316377999,-22.874846346339993,15
HORN5,E,8,7.8,8.8,180,-90.65381094115334,-67.09557316377999,-23.55823777737335,15
HORN6,E,8,7.8,8.8,0,-70.29525214894001,-70.29525214894001,0.0,15
HORN6,E,8,7.8,8.8,10,-73.23056365023334,-70.29525214894001,-2.9353115012933273,15
HORN6,E,8,7.8,8.8,20,-79.63835919884669,-70.29525214894001,-9.343107049906678,15
HORN6,E,8,7.8,8.8,30,-83.26621566122667,-70.29525214894001,-12.970963512286659,15
HORN6,E,8,7.8,8.8,40,-85.36342850101332,-70.29525214894001,-15.068176352073309,15
HORN6,E,8,7.8,8.8,50,-89.21502355801331,-70.29525214894001,-18.919771409073306,15
HORN6,E,8,7.8,8.8,60,-88.18178142803335,-70.29525214894001,-17.886529279093338,15
HORN6,E,8,7.8,8.8,70,-90.26310801428666,-70.29525214894001,-19.96785586534665,15
HORN6,E,8,7.8,8.8,80,-86.36230933794666,-70.29525214894001,-16.067057189006647,15
HORN6,E,8,7.8,8.8,90,-89.22528953984002,-70.29525214894001,-18.93003739090001,15
HORN6,E,8,7.8,8.8,100,-89.09027512303332,-70.29525214894001,-18.795022974093314,15
HORN6,E,8,7.8,8.8,110,-84.48571431641334,-70.29525214894001,-14.190462167473328,15
HORN6,E,8,7.8,8.8,120,-86.37517304950002,-70.29525214894001,-16.079920900560012,15
HORN6,E,8,7.8,8.8,130,-84.13877521544,-70.29525214894001,-13.843523066499998,15
HORN6,E,8,7.8,8.8,140,-81.35083892850665,-70.29525214894001,-11.055586779566639,15
HORN6,E,8,7.8,8.8,150,-84.72869359373999,-70.29525214894001,-14.433441444799982,15
HORN6,E,8,7.8,8.8,160,-89.70682439846668,-70.29525214894001,-19.41157224952667,15
HORN6,E,8,7.8,8.8,170,-88.43057248409998,-70.29525214894001,-18.135320335159975,15
HORN6,E,8,7.8,8.8,180,-89.88072348594,-70.29525214894001,-19.585471336999987,15
HORN7,E,8,7.8,8.8,0,-69.72938284663334,-69.72938284663334,0.0,15
HORN7,E,8,7.8,8.8,10,-72.56734719234666,-69.72938284663334,-2.837964345713317,15
HORN7,E,8,7.8,8.8,20,-78.26502032034665,-69.72938284663334,-8.535637473713308,15
HORN7,E,8,7.8,8.8,30,-81.21454693387335,-69.72938284663334,-11.485164087240008,15
HORN7,E,8,7.8,8.8,40,-84.21194956690667,-69.72938284663334,-14.482566720273326,15
HORN7,E,8,7.8,8.8,50,-87.17017884854666,-69.72938284663334,-17.440796001913313,15
HORN7,E,8,7.8,8.8,60,-87.38309857088666,-69.72938284663334,-17.653715724253317,15
HORN7,E,8,7.8,8.8,70,-85.90024007888665,-69.72938284663334,-16.17085723225331,15
HORN7,E,8,7.8,8.8,80,-84.75790166483333,-69.72938284663334,-15.028518818199984,15
HORN7,E,8,7.8,8.8,90,-89.41649704704668,-69.72938284663334,-19.687114200413333,15
HORN7,E,8,7.8,8.8,100,-85.76737732354667,-69.72938284663334,-16.037994476913326,15
HORN7,E,8,7.8,8.8,110,-86.87299198837333,-69.72938284663334,-17.143609141739987,15
HORN7,E,8,7.8,8.8,120,-83.66585270672,-69.72938284663334,-13.93646986008666,15
HORN7,E,8,7.8,8.8,130,-84.52735232548,-69.72938284663334,-14.797969478846653,15
HORN7,E,8,7.8,8.8,140,-87.23392623936,-69.72938284663334,-17.50454339272666,15
HORN7,E,8,7.8,8.8,150,-89.5554550397,-69.72938284663334,-19.826072193066665,15
HORN7,E,8,7.8,8.8,160,-88.45823944610001,-69.72938284663334,-18.728856599466667,15
HORN7,E,8,7.8,8.8,170,-87.50107153143999,-69.72938284663334,-17.771688684806648,15
HORN7,E,8,7.8,8.8,180,-86.68415664196667,-69.72938284663334,-16.954773795333324,15
HORN8,E,8,7.8,8.8,0,-72.27054941822,-72.27054941822,0.0,15
HORN8,E,8,7.8,8.8,10,-76.25813048986669,-72.27054941822,-3.9875810716466873,15
HORN8,E,8,7.8,8.8,20,-82.0954739321,-72.27054941822,-9.824924513880006,15
HORN8,E,8,7.8,8.8,30,-83.96159855338001,-72.27054941822,-11.691049135160014,15
HORN8,E,8,7.8,8.8,40,-86.81816481485998,-72.27054941822,-14.547615396639983,15
HORN8,E,8,7.8,8.8,50,-89.36018098806667,-72.27054941822,-17.089631569846674,15
HORN8,E,8,7.8,8.8,60,-87.60469737618665,-72.27054941822,-15.33414795796665,15
HORN8,E,8,7.8,8.8,70,-85.89163582052666,-72.27054941822,-13.62108640230666,15
HORN8,E,8,7.8,8.8,80,-87.04018026293332,-72.27054941822,-14.769630844713319,15
HORN8,E,8,7.8,8.8,90,-88.02632893088666,-72.27054941822,-15.755779512666663,15
HORN8,E,8,7.8,8.8,100,-86.60825035891331,-72.27054941822,-14.33770094069331,15
HORN8,E,8,7.8,8.8,110,-88.52745036281334,-72.27054941822,-16.25690094459334,15
HORN8,E,8,7.8,8.8,120,-88.51655088450669,-72.27054941822,-16.246001466286685,15
HORN8,E,8,7.8,8.8,130,-87.45182344622665,-72.27054941822,-15.181274028006655,15
HORN8,E,8,7.8,8.8,140,-89.99448429877333,-72.27054941822,-17.72393488055333,15
HORN8,E,8,7.8,8.8,150,-91.75922476983997,-72.27054941822,-19.488675351619975,15
HORN8,E,8,7.8,8.8,160,-92.16470196035999,-72.27054941822,-19.89415254213999,15
HORN8,E,8,7.8,8.8,170,-91.08959464826002,-72.27054941822,-18.819045230040018,15
HORN8,E,8,7.8,8.8,180,-91.11478286778667,-72.27054941822,-18.844233449566673,15
HORN1,E,9,8.8,9.8,0,-61.169886957973326,-61.169886957973326,0.0,15
HORN1,E,9,8.8,9.8,10,-67.00447529132666,-61.169886957973326,-5.834588333353331,15
HORN1,E,9,8.8,9.8,20,-74.19621601688667,-61.169886957973326,-13.02632905891334,15
HORN1,E,9,8.8,9.8,30,-80.12857967960667,-61.169886957973326,-18.958692721633348,15
HORN1,E,9,8.8,9.8,40,-80.85995188211334,-61.169886957973326,-19.69006492414001,15
HORN1,E,9,8.8,9.8,50,-82.71417551123335,-61.169886957973326,-21.544288553260024,15
HORN1,E,9,8.8,9.8,60,-82.88703889386666,-61.169886957973326,-21.717151935893334,15
HORN1,E,9,8.8,9.8,70,-81.46931890724001,-61.169886957973326,-20.299431949266683,15
HORN1,E,9,8.8,9.8,80,-80.59270269823999,-61.169886957973326,-19.422815740266664,15
HORN1,E,9,8.8,9.8,90,-80.27429997337332,-61.169886957973326,-19.10441301539999,15
HORN1,E,9,8.8,9.8,100,-80.36675169986667,-61.169886957973326,-19.196864741893343,15
HORN1,E,9,8.8,9.8,110,-79.22564731256666,-61.169886957973326,-18.05576035459334,15
HORN1,E,9,8.8,9.8,120,-81.61508199106667,-61.169886957973326,-20.44519503309335,15
HORN1,E,9,8.8,9.8,130,-80.44942458548,-61.169886957973326,-19.279537627506677,15
HORN1,E,9,8.8,9.8,140,-80.3532441944,-61.169886957973326,-19.18335723642668,15
HORN1,E,9,8.8,9.8,150,-82.54323691505998,-61.169886957973326,-21.373349957086653,15
HORN1,E,9,8.8,9.8,160,-82.08736815855333,-61.169886957973326,-20.917481200580006,15
HORN1,E,9,8.8,9.8,170,-84.21969933582665,-61.169886957973326,-23.04981237785332,15
HORN1,E,9,8.8,9.8,180,-80.94217593874002,-61.169886957973326,-19.772288980766696,15
HORN2,E,9,8.8,9.8,0,-68.09639792820666,-68.09639792820666,0.0,15
HORN2,E,9,8.8,9.8,10,-72.89025253178667,-68.09639792820666,-4.793854603580016,15
HORN2,E,9,8.8,9.8,20,-76.49976906713333,-68.09639792820666,-8.403371138926673,15
HORN2,E,9,8.8,9.8,30,-83.58097882377334,-68.09639792820666,-15.48458089556668,15
HORN2,E,9,8.8,9.8,40,-84.08154263293333,-68.09639792820666,-15.985144704726679,15
HORN2,E,9,8.8,9.8,50,-85.74019585226002,-68.09639792820666,-17.64379792405336,15
HORN2,E,9,8.8,9.8,60,-87.21719243799332,-68.09639792820666,-19.120794509786663,15
HORN2,E,9,8.8,9.8,70,-81.49387021273999,-68.09639792820666,-13.397472284533336,15
HORN2,E,9,8.8,9.8,80,-84.66355226938,-68.09639792820666,-16.56715434117335,15
HORN2,E,9,8.8,9.8,90,-81.93481502584665,-68.09639792820666,-13.83841709763999,15
HORN2,E,9,8.8,9.8,100,-80.23239106538,-68.09639792820666,-12.135993137173344,15
HORN2,E,9,8.8,9.8,110,-78.29615643708667,-68.09639792820666,-10.19975850888001,15
HORN2,E,9,8.8,9.8,120,-79.8106100285867,-68.09639792820666,-11.714212100380038,15
HORN2,E,9,8.8,9.8,130,-86.14223946372667,-68.09639792820666,-18.04584153552001,15
HORN2,E,9,8.8,9.8,140,-84.90613580974,-68.09639792820666,-16.809737881533337,15
HORN2,E,9,8.8,9.8,150,-80.13249912029333,-68.09639792820666,-12.036101192086676,15
HORN2,E,9,8.8,9.8,160,-84.5964304038,-68.09639792820666,-16.500032475593343,15
HORN2,E,9,8.8,9.8,170,-81.82137797120666,-68.09639792820666,-13.724980043000002,15
HORN2,E,9,8.8,9.8,180,-81.27764863710667,-68.09639792820666,-13.18125070890001,15
HORN3,E,9,8.8,9.8,0,-65.49311521594667,-65.49311521594667,0.0,15
HORN3,E,9,8.8,9.8,10,-69.50439881583333,-65.49311521594667,-4.011283599886653,15
HORN3,E,9,8.8,9.8,20,-75.94480784548666,-65.49311521594667,-10.451692629539991,15
HORN3,E,9,8.8,9.8,30,-82.74124430471333,-65.49311521594667,-17.24812908876666,15
HORN3,E,9,8.8,9.8,40,-85.86796929170002,-65.49311521594667,-20.374854075753348,15
HORN3,E,9,8.8,9.8,50,-85.65603818266,-65.49311521594667,-20.162922966713325,15
HORN3,E,9,8.8,9.8,60,-89.20986010947335,-65.49311521594667,-23.71674489352668,15
HORN3,E,9,8.8,9.8,70,-85.61959872712,-65.49311521594667,-20.126483511173333,15
HORN3,E,9,8.8,9.8,80,-85.03527338426001,-65.49311521594667,-19.542158168313335,15
HORN3,E,9,8.8,9.8,90,-86.0102568295,-65.49311521594667,-20.51714161355332,15
HORN3,E,9,8.8,9.8,100,-86.81893923447335,-65.49311521594667,-21.325824018526674,15
HORN3,E,9,8.8,9.8,110,-84.60292323538667,-65.49311521594667,-19.109808019439996,15
HORN3,E,9,8.8,9.8,120,-86.80655069373333,-65.49311521594667,-21.313435477786655,15
HORN3,E,9,8.8,9.8,130,-83.77901368116666,-65.49311521594667,-18.285898465219987,15
HORN3,E,9,8.8,9.8,140,-86.89501739207334,-65.49311521594667,-21.40190217612667,15
HORN3,E,9,8.8,9.8,150,-85.79948493200001,-65.49311521594667,-20.30636971605334,15
HORN3,E,9,8.8,9.8,160,-88.51450669432666,-65.49311521594667,-23.021391478379982,15
HORN3,E,9,8.8,9.8,170,-86.82832587437333,-65.49311521594667,-21.33521065842666,15
HORN3,E,9,8.8,9.8,180,-86.35964688310666,-65.49311521594667,-20.86653166715999,15
HORN4,E,9,8.8,9.8,0,-68.25333050868666,-68.25333050868666,0.0,15
HORN4,E,9,8.8,9.8,10,-72.09568004285333,-68.25333050868666,-3.8423495341666722,15
HORN4,E,9,8.8,9.8,20,-77.31437996713335,-68.25333050868666,-9.06104945844669,15
HORN4,E,9,8.8,9.8,30,-85.92507221620667,-68.25333050868666,-17.671741707520013,15
HORN4,E,9,8.8,9.8,40,-88.54729388292665,-68.25333050868666,-20.293963374239993,15
HORN4,E,9,8.8,9.8,50,-86.92447765083999,-68.25333050868666,-18.67114714215333,15
HORN4,E,9,8.8,9.8,60,-91.22318192218,-68.25333050868666,-22.969851413493345,15
HORN4,E,9,8.8,9.8,70,-87.61235612778,-68.25333050868666,-19.359025619093345,15
HORN4,E,9,8.8,9.8,80,-85.32111268797331,-68.25333050868666,-17.067782179286652,15
HORN4,E,9,8.8,9.8,90,-86.82337468299998,-68.25333050868666,-18.570044174313324,15
HORN4,E,9,8.8,9.8,100,-85.93773690906,-68.25333050868666,-17.684406400373348,15
HORN4,E,9,8.8,9.8,110,-85.61184790893334,-68.25333050868666,-17.358517400246683,15
HORN4,E,9,8.8,9.8,120,-87.27032776109998,-68.25333050868666,-19.01699725241332,15
HORN4,E,9,8.8,9.8,130,-83.08705022754002,-68.25333050868666,-14.83371971885336,15
HORN4,E,9,8.8,9.8,140,-85.27438880690667,-68.25333050868666,-17.021058298220012,15
HORN4,E,9,8.8,9.8,150,-86.69529033396,-68.25333050868666,-18.441959825273344,15
HORN4,E,9,8.8,9.8,160,-91.31287648105332,-68.25333050868666,-23.059545972366664,15
HORN4,E,9,8.8,9.8,170,-91.13747670000664,-68.25333050868666,-22.884146191319985,15
HORN4,E,9,8.8,9.8,180,-87.94167532976667,-68.25333050868666,-19.68834482108001,15
HORN5,E,9,8.8,9.8,0,-67.96724439585999,-67.96724439585999,0.0,15
HORN5,E,9,8.8,9.8,10,-71.80969161987333,-67.96724439585999,-3.842447224013341,15
HORN5,E,9,8.8,9.8,20,-77.30743060185998,-67.96724439585999,-9.340186205999984,15
HORN5,E,9,8.8,9.8,30,-85.86151989013334,-67.96724439585999,-17.894275494273344,15
HORN5,E,9,8.8,9.8,40,-89.24060130844,-67.96724439585999,-21.273356912580013,15
HORN5,E,9,8.8,9.8,50,-89.42948916562,-67.96724439585999,-21.462244769760005,15
HORN5,E,9,8.8,9.8,60,-92.3962167007,-67.96724439585999,-24.428972304840002,15
HORN5,E,9,8.8,9.8,70,-89.13569699502666,-67.96724439585999,-21.16845259916667,15
HORN5,E,9,8.8,9.8,80,-85.36090311902666,-67.96724439585999,-17.393658723166666,15
HORN5,E,9,8.8,9.8,90,-87.86226664301999,-67.96724439585999,-19.89502224716,15
HORN5,E,9,8.8,9.8,100,-82.87528959750001,-67.96724439585999,-14.908045201640022,15
HORN5,E,9,8.8,9.8,110,-84.09787788515999,-67.96724439585999,-16.130633489299996,15
HORN5,E,9,8.8,9.8,120,-86.08753873053335,-67.96724439585999,-18.12029433467336,15
HORN5,E,9,8.8,9.8,130,-86.76374536451334,-67.96724439585999,-18.796500968653348,15
HORN5,E,9,8.8,9.8,140,-87.81737373862,-67.96724439585999,-19.850129342760013,15
HORN5,E,9,8.8,9.8,150,-91.75292950817999,-67.96724439585999,-23.785685112319996,15
HORN5,E,9,8.8,9.8,160,-90.51154229795334,-67.96724439585999,-22.544297902093348,15
HORN5,E,9,8.8,9.8,170,-90.45510355821332,-67.96724439585999,-22.48785916235333,15
HORN5,E,9,8.8,9.8,180,-89.95821148419331,-67.96724439585999,-21.99096708833332,15
HORN6,E,9,8.8,9.8,0,-72.27991569600665,-72.27991569600665,0.0,15
HORN6,E,9,8.8,9.8,10,-77.04171105207999,-72.27991569600665,-4.7617953560733355,15
HORN6,E,9,8.8,9.8,20,-81.37676350465334,-72.27991569600665,-9.096847808646686,15
HORN6,E,9,8.8,9.8,30,-89.13176610687333,-72.27991569600665,-16.851850410866675,15
HORN6,E,9,8.8,9.8,40,-88.74953754898664,-72.27991569600665,-16.469621852979984,15
HORN6,E,9,8.8,9.8,50,-87.35688819400666,-72.27991569600665,-15.076972498000003,15
HORN6,E,9,8.8,9.8,60,-89.30158268782667,-72.27991569600665,-17.021666991820013,15
HORN6,E,9,8.8,9.8,70,-88.76233595786668,-72.27991569600665,-16.482420261860028,15
HORN6,E,9,8.8,9.8,80,-88.97099383732001,-72.27991569600665,-16.691078141313355,15
HORN6,E,9,8.8,9.8,90,-87.62549536029331,-72.27991569600665,-15.34557966428666,15
